raw_finish_time, proof_generation_time, proof_checking_time, raw_proof_size, raw_derivation_steps, trimmed_proof_size, trimmed_derivation_steps
0.034327030181884766, 0.04075193405151367, 0, 0, 0, 0, 0
0.09001612663269043, 0.10026025772094727, 0.08215880393981934, 141290, 455, 20631, 85
0.292100191116333, 0.31633806228637695, 0.08164286613464355, 236498, 1022, 17840, 93
0.28848981857299805, 0.3330879211425781, 0.08208608627319336, 237403, 1022, 17889, 93
